from_id,to_id,travel_time
39,48_Ansar Bank,37
39,49_Bank Day,38
39,50_Bank Saderat Iran,36
39,51_Kosar Financial Institute,36
39,52_Bank Mellat,29
39,53_Post Bank of Iran,34
39,54_Tejarat Bank,32
39,55_Bank Keshavarzi Iran,33
39,56_Ansar Bank,33
39,57_Bank Melli Iran,31
39,58_Bank Melli Iran,35
39,59_Bank Saderat Iran,54
39,60_Bank Mellat,56
39,61_TT Bank,40
39,62_Bank Sepah,32
39,63_Hekmat Iranian Bank,34
39,64_Bank Mellat,35
39,65_Post Bank of Iran,25
39,66_Refah Bank,54
39,67_Bank Keshavarzi Iran,29
39,68_Refah Bank,63
39,69_Bank Keshavarzi Iran,49
39,70_Bank Melli Iran,49
39,71_Bank Saderat Iran,48
39,72_Qarz Al-Hasaneh Mehr Iran Bank,48
39,73_Bank Maskan,45
39,74_Bank Saderat Iran,26
39,75_Bank Sepah,26
39,76_Tejarat Bank,38
39,77_Bank Melli Iran,39
39,78_Bank mehr iran,42
39,79_Bank Sepah,57
39,80_Bank Sepah,40
39,81_Bank Melli Iran,56
39,82_Shahr Bank,38
39,83_Bank Sepah,52
39,84_Bank Melli Iran,44
39,85_Bank Saderat Iran,54
39,86_Bank Sepah,41
39,87_Bank Keshavarzi Iran,34
39,88_Bank Sepah,37
39,89_Bank Sepah,22
39,90_Bank Melli Iran,37
39,91_Ayandeh Bank,39
39,92_Bank Pasargad,46
39,93_Bank Melli Iran,53
39,94_Bank Mellat,39
39,95_Mehr Eqtesad Bank,39
39,96_EN Bank,30
39,97_Bank Keshavarzi Iran,10
39,98_Tejarat Bank,26
39,99_Bank Melli Iran,25
39,100_Bank Keshavarzi Iran,38
39,101_Bank Melli Iran,40
39,102_Bank Mellat,48
39,103_Bank Maskan,28
39,104_Tejarat Bank,39
39,105_Bank Maskan,39
39,106_Sarmayeh Bank,38
39,107_Bank Sepah,33
39,108_Bank Melli Iran,35
39,109_Sarmayeh Bank,37
39,110_Bank Saderat Iran,39
40,01_Bank Melli Iran,51
40,02_Bank Maskan,58
40,03_Bank Sepah,51
40,04_Bank Mellat,50
40,05_Bank Saderat Iran,55
40,06_Bank Mellat,54
40,07_Mehr,55
40,08_Refah Bank,55
40,09_Bank Maskan,50
40,10_Bank Sepah,28
40,11_Bank Sepah,44
40,12_Melli Bank,38
40,13_EN Bank,32
40,14_Bank Maskan,56
40,15_Bank Maskan,46
40,16_Bank Saderat Iran,45
40,17_Bank Mellat,47
40,18_Saman Bank,48
40,19_Bank Melli Iran,28
40,20_Gardeshgari,47
