from_id,to_id,travel_time
48,Shohadaye Naja Clinic,30
48,Community health centre (Navab No. 8),25
48,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,18
48,Community health centre (Sadi),15
48,Community health centre (Tabriz),31
48,Milad Clinic,22
48,Mehregan Clinic,32
48,Poonak Clinic,46
48,Aria Clinic,44
48,Mohammadzadeh Specialized Clinic,44
48,Comprehensive Health Services Center No. 13 (Bano Mohtasham),6
49,Farhangian Clinic,18
49,Ghaem Clinic,13
49,Boo Alii Sina Clinic,15
49,Emam Ali Clinic 24hours,15
49,Sina Clinic,40
49,Red Crescent General and Specialized Clinic,12
49,24h Clinic of Minoudar,48
49,Goharshad Clinic,56
49,Parsian,40
49,Specialized Clinics of Velayat Hospital,54
49,Imam Khomeini Clinic,41
49,Shahid Pakravan Clinic,32
49,Imam Sajjad Clinic,29
49,Community health centre No. 2,30
49,Community health centre No. 3,18
49,Imam Hussein Clinic and Doctors Building,14
49,Community health centre No. 7 (Ferdosi),24
49,Community health centre No. 6 (Valiasr),32
49,Aref Clinic,33
49,Community health centre (Madani),41
49,Radmehr Specialized Clinic,43
49,Razi Medical Clinic,41
49,Shahid Bolandian Health Center,44
49,Community health centre (Poonak number11),54
49,Amir Ol-Mo'menin Clinic,50
49,Abotaleb Taghavi Clinic,49
49,Yasin clinic,43
49,Community health centre (Alijani No. 8),45
49,Community health centre (HadiAbad number9),34
49,Shohadaye Naja Clinic,26
49,Community health centre (Navab No. 8),21
49,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,21
49,Community health centre (Sadi),11
49,Community health centre (Tabriz),19
49,Milad Clinic,31
49,Mehregan Clinic,38
49,Poonak Clinic,52
49,Aria Clinic,51
49,Mohammadzadeh Specialized Clinic,50
49,Comprehensive Health Services Center No. 13 (Bano Mohtasham),14
50,Farhangian Clinic,21
50,Ghaem Clinic,12
50,Boo Alii Sina Clinic,12
50,Emam Ali Clinic 24hours,22
50,Sina Clinic,41
50,Red Crescent General and Specialized Clinic,14
50,24h Clinic of Minoudar,53
50,Goharshad Clinic,62
50,Parsian,40
50,Specialized Clinics of Velayat Hospital,60
50,Imam Khomeini Clinic,47
50,Shahid Pakravan Clinic,41
50,Imam Sajjad Clinic,37
50,Community health centre No. 2,32
50,Community health centre No. 3,22
50,Imam Hussein Clinic and Doctors Building,9
50,Community health centre No. 7 (Ferdosi),17
50,Community health centre No. 6 (Valiasr),21
50,Aref Clinic,14
50,Community health centre (Madani),41
50,Radmehr Specialized Clinic,43
50,Razi Medical Clinic,40
50,Shahid Bolandian Health Center,44
50,Community health centre (Poonak number11),55
50,Amir Ol-Mo'menin Clinic,56
50,Abotaleb Taghavi Clinic,55
50,Yasin clinic,44
50,Community health centre (Alijani No. 8),52
50,Community health centre (HadiAbad number9),44
50,Shohadaye Naja Clinic,36
50,Community health centre (Navab No. 8),33
50,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,28
50,Community health centre (Sadi),25
50,Community health centre (Tabriz),36
50,Milad Clinic,18
50,Mehregan Clinic,38
50,Poonak Clinic,53
50,Aria Clinic,48
50,Mohammadzadeh Specialized Clinic,51
50,Comprehensive Health Services Center No. 13 (Bano Mohtasham),12
51,Farhangian Clinic,13
51,Ghaem Clinic,4
51,Boo Alii Sina Clinic,2
51,Emam Ali Clinic 24hours,19
51,Sina Clinic,34
51,Red Crescent General and Specialized Clinic,9
51,24h Clinic of Minoudar,53
51,Goharshad Clinic,61
51,Parsian,34
51,Specialized Clinics of Velayat Hospital,57
51,Imam Khomeini Clinic,48
51,Shahid Pakravan Clinic,34
51,Imam Sajjad Clinic,30
51,Community health centre No. 2,30
51,Community health centre No. 3,18
51,Imam Hussein Clinic and Doctors Building,5
51,Community health centre No. 7 (Ferdosi),10
51,Community health centre No. 6 (Valiasr),23
51,Aref Clinic,18
51,Community health centre (Madani),35
51,Radmehr Specialized Clinic,37
51,Razi Medical Clinic,35
51,Shahid Bolandian Health Center,38
51,Community health centre (Poonak number11),48
51,Amir Ol-Mo'menin Clinic,57
51,Abotaleb Taghavi Clinic,54
51,Yasin clinic,37
51,Community health centre (Alijani No. 8),49
51,Community health centre (HadiAbad number9),40
51,Shohadaye Naja Clinic,32
51,Community health centre (Navab No. 8),27
51,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,20
51,Community health centre (Sadi),19
51,Community health centre (Tabriz),30
51,Milad Clinic,14
51,Mehregan Clinic,32
51,Poonak Clinic,46
51,Aria Clinic,44
51,Mohammadzadeh Specialized Clinic,44
51,Comprehensive Health Services Center No. 13 (Bano Mohtasham),7
52,Farhangian Clinic,24
52,Ghaem Clinic,22
52,Boo Alii Sina Clinic,24
52,Emam Ali Clinic 24hours,26
52,Sina Clinic,45
52,Red Crescent General and Specialized Clinic,23
52,24h Clinic of Minoudar,44
52,Goharshad Clinic,52
52,Parsian,49
52,Specialized Clinics of Velayat Hospital,52
52,Imam Khomeini Clinic,39
52,Shahid Pakravan Clinic,33
52,Imam Sajjad Clinic,30
52,Community health centre No. 2,41
52,Community health centre No. 3,28
52,Imam Hussein Clinic and Doctors Building,23
52,Community health centre No. 7 (Ferdosi),31
52,Community health centre No. 6 (Valiasr),39
52,Aref Clinic,41
52,Community health centre (Madani),46
52,Radmehr Specialized Clinic,52
52,Razi Medical Clinic,49
52,Shahid Bolandian Health Center,53
52,Community health centre (Poonak number11),63
52,Amir Ol-Mo'menin Clinic,48
52,Abotaleb Taghavi Clinic,45
52,Yasin clinic,50
52,Community health centre (Alijani No. 8),41
52,Community health centre (HadiAbad number9),32
52,Shohadaye Naja Clinic,23
52,Community health centre (Navab No. 8),16
52,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,22
52,Community health centre (Sadi),12
52,Community health centre (Tabriz),10
52,Milad Clinic,38
52,Mehregan Clinic,47
52,Poonak Clinic,61
52,Aria Clinic,59
